x-axis,1,2
second,Volt,Ampere
-19.400E-06,,
-19.300E-06,-97.989947E-03,-248.417750E-03
-19.200E-06,-97.989947E-03,-47.412723E-03
-19.100E-06,-97.989947E-03,-334.562761E-03
-19.000E-06,-69.274943E-03,-47.412723E-03
-18.900E-06,+103.015080E-03,-305.847758E-03
-18.800E-06,-97.989947E-03,-47.412723E-03
-18.700E-06,-69.274943E-03,-219.702746E-03
-18.600E-06,+103.015080E-03,-133.557735E-03
-18.500E-06,-97.989947E-03,-47.412723E-03
-18.400E-06,-97.989947E-03,-363.277765E-03
-18.300E-06,+103.015080E-03,-420.707773E-03
-18.200E-06,-97.989947E-03,-334.562761E-03
-18.100E-06,-97.989947E-03,-248.417750E-03
-18.000E-06,-97.989947E-03,-248.417750E-03
-17.900E-06,-298.994973E-03,-248.417750E-03
-17.800E-06,+103.015080E-03,-248.417750E-03
-17.700E-06,-97.989947E-03,-248.417750E-03
-17.600E-06,-97.989947E-03,-248.417750E-03
-17.500E-06,-97.989947E-03,-248.417750E-03
-17.400E-06,-97.989947E-03,+153.592303E-03
-17.300E-06,-97.989947E-03,-47.412723E-03
-17.200E-06,-97.989947E-03,-133.557735E-03
-17.100E-06,+103.015080E-03,-47.412723E-03
-17.000E-06,-11.844935E-03,+38.732288E-03
-16.900E-06,-270.279969E-03,+124.877300E-03
-16.800E-06,-241.564966E-03,-47.412723E-03
-16.700E-06,-97.989947E-03,-449.422777E-03
-16.600E-06,-126.704950E-03,-219.702746E-03
-16.500E-06,-11.844935E-03,-363.277765E-03
-16.400E-06,-97.989947E-03,-248.417750E-03
-16.300E-06,+103.015080E-03,-219.702746E-03
-16.200E-06,-97.989947E-03,-277.132754E-03
-16.100E-06,-97.989947E-03,-391.992769E-03
-16.000E-06,-40.559939E-03,-305.847758E-03
-15.900E-06,+74.300076E-03,-219.702746E-03
-15.800E-06,-97.989947E-03,-47.412723E-03
-15.700E-06,-97.989947E-03,-47.412723E-03
-15.600E-06,+16.870069E-03,-47.412723E-03
-15.500E-06,-69.274943E-03,-47.412723E-03
-15.400E-06,-97.989947E-03,-248.417750E-03
-15.300E-06,-97.989947E-03,+96.162296E-03
-15.200E-06,+74.300076E-03,-47.412723E-03
-15.100E-06,+16.870069E-03,-248.417750E-03
-15.000E-06,+103.015080E-03,-47.412723E-03
-14.900E-06,-97.989947E-03,-248.417750E-03
-14.800E-06,-69.274943E-03,-420.707773E-03
-14.700E-06,-97.989947E-03,-391.992769E-03
-14.600E-06,-97.989947E-03,-248.417750E-03
-14.500E-06,-97.989947E-03,-248.417750E-03
-14.400E-06,+16.870069E-03,-248.417750E-03
-14.300E-06,-97.989947E-03,-248.417750E-03
-14.200E-06,-97.989947E-03,-47.412723E-03
-14.100E-06,-97.989947E-03,-219.702746E-03
-14.000E-06,+45.585072E-03,-305.847758E-03
-13.900E-06,+45.585072E-03,-248.417750E-03
-13.800E-06,-97.989947E-03,-76.127727E-03
-13.700E-06,-97.989947E-03,-133.557735E-03
-13.600E-06,+103.015080E-03,-47.412723E-03
-13.500E-06,+16.870069E-03,-133.557735E-03
-13.400E-06,-69.274943E-03,-248.417750E-03
-13.300E-06,-97.989947E-03,-248.417750E-03
-13.200E-06,+45.585072E-03,-104.842731E-03
-13.100E-06,+103.015080E-03,-248.417750E-03
-13.000E-06,-97.989947E-03,-334.562761E-03
-12.900E-06,-298.994973E-03,-449.422777E-03
-12.800E-06,-184.134958E-03,-334.562761E-03
-12.700E-06,-97.989947E-03,-391.992769E-03
-12.600E-06,-97.989947E-03,-104.842731E-03
-12.500E-06,-97.989947E-03,-104.842731E-03
-12.400E-06,-97.989947E-03,-76.127727E-03
-12.300E-06,-298.994973E-03,-334.562761E-03
-12.200E-06,-97.989947E-03,-248.417750E-03
-12.100E-06,-97.989947E-03,-47.412723E-03
-12.000E-06,-97.989947E-03,-277.132754E-03
-11.900E-06,-97.989947E-03,-248.417750E-03
-11.800E-06,+45.585072E-03,-47.412723E-03
-11.700E-06,-126.704950E-03,-248.417750E-03
-11.600E-06,-11.844935E-03,-248.417750E-03
-11.500E-06,+103.015080E-03,-449.422777E-03
-11.400E-06,-11.844935E-03,-449.422777E-03
-11.300E-06,-126.704950E-03,-47.412723E-03
-11.200E-06,-97.989947E-03,-248.417750E-03
-11.100E-06,-97.989947E-03,-248.417750E-03
-11.000E-06,-97.989947E-03,-47.412723E-03
-10.900E-06,-97.989947E-03,-162.272739E-03
-10.800E-06,-97.989947E-03,-449.422777E-03
-10.700E-06,-97.989947E-03,-47.412723E-03
-10.600E-06,-97.989947E-03,-47.412723E-03
-10.500E-06,-97.989947E-03,-248.417750E-03
-10.400E-06,-97.989947E-03,-190.987742E-03
-10.300E-06,-69.274943E-03,-104.842731E-03
-10.200E-06,-184.134958E-03,-133.557735E-03
-10.100E-06,-97.989947E-03,-47.412723E-03
-10.000E-06,-97.989947E-03,-162.272739E-03
-9.900E-06,-97.989947E-03,-277.132754E-03
-9.800E-06,-97.989947E-03,-391.992769E-03
-9.700E-06,-155.419954E-03,-248.417750E-03
-9.600E-06,-97.989947E-03,-219.702746E-03
-9.500E-06,-97.989947E-03,-133.557735E-03
-9.400E-06,-298.994973E-03,-47.412723E-03
-9.300E-06,+16.870069E-03,-133.557735E-03
-9.200E-06,-97.989947E-03,+96.162296E-03
-9.100E-06,+103.015080E-03,-47.412723E-03
-9.000E-06,-97.989947E-03,-248.417750E-03
-8.900E-06,-270.279969E-03,-18.697719E-03
-8.800E-06,+103.015080E-03,-133.557735E-03
-8.700E-06,-97.989947E-03,-47.412723E-03
-8.600E-06,-212.849962E-03,-248.417750E-03
-8.500E-06,+74.300076E-03,-219.702746E-03
-8.400E-06,-97.989947E-03,-104.842731E-03
-8.300E-06,-97.989947E-03,-248.417750E-03
-8.200E-06,-97.989947E-03,-449.422777E-03
-8.100E-06,-97.989947E-03,-277.132754E-03
-8.000E-06,-97.989947E-03,-248.417750E-03
-7.900E-06,-97.989947E-03,-535.567788E-03
-7.800E-06,-97.989947E-03,-248.417750E-03
-7.700E-06,-97.989947E-03,-104.842731E-03
-7.600E-06,-241.564966E-03,-248.417750E-03
-7.500E-06,-69.274943E-03,-277.132754E-03
-7.400E-06,-97.989947E-03,-277.132754E-03
-7.300E-06,-298.994973E-03,-47.412723E-03
-7.200E-06,+16.870069E-03,-248.417750E-03
-7.100E-06,-270.279969E-03,-47.412723E-03
-7.000E-06,-97.989947E-03,+96.162296E-03
-6.900E-06,-97.989947E-03,-592.997796E-03
-6.800E-06,+103.015080E-03,-47.412723E-03
-6.700E-06,-184.134958E-03,-47.412723E-03
-6.600E-06,-97.989947E-03,-248.417750E-03
-6.500E-06,+189.160092E-03,-219.702746E-03
-6.400E-06,-270.279969E-03,-248.417750E-03
-6.300E-06,-298.994973E-03,-190.987742E-03
-6.200E-06,-97.989947E-03,-47.412723E-03
-6.100E-06,-97.989947E-03,-248.417750E-03
-6.000E-06,-97.989947E-03,-133.557735E-03
-5.900E-06,+103.015080E-03,-248.417750E-03
-5.800E-06,-97.989947E-03,-248.417750E-03
-5.700E-06,-97.989947E-03,-190.987742E-03
-5.600E-06,+45.585072E-03,-190.987742E-03
-5.500E-06,-97.989947E-03,-104.842731E-03
-5.400E-06,-97.989947E-03,-47.412723E-03
-5.300E-06,-11.844935E-03,-334.562761E-03
-5.200E-06,-97.989947E-03,-47.412723E-03
-5.100E-06,-97.989947E-03,-478.137781E-03
-5.000E-06,-97.989947E-03,-478.137781E-03
-4.900E-06,-155.419954E-03,-248.417750E-03
-4.800E-06,-97.989947E-03,-334.562761E-03
-4.700E-06,+74.300076E-03,-76.127727E-03
-4.600E-06,+16.870069E-03,-248.417750E-03
-4.500E-06,-97.989947E-03,-248.417750E-03
-4.400E-06,-184.134958E-03,-162.272739E-03
-4.300E-06,-97.989947E-03,-248.417750E-03
-4.200E-06,-97.989947E-03,-47.412723E-03
-4.100E-06,+103.015080E-03,-190.987742E-03
-4.000E-06,+74.300076E-03,-76.127727E-03
-3.900E-06,-97.989947E-03,-277.132754E-03
-3.800E-06,-97.989947E-03,-248.417750E-03
-3.700E-06,-11.844935E-03,-363.277765E-03
-3.600E-06,-327.709977E-03,-248.417750E-03
-3.500E-06,+45.585072E-03,-248.417750E-03
-3.400E-06,-97.989947E-03,-248.417750E-03
-3.300E-06,+74.300076E-03,-248.417750E-03
-3.200E-06,-97.989947E-03,-248.417750E-03
-3.100E-06,-97.989947E-03,-47.412723E-03
-3.000E-06,-97.989947E-03,-248.417750E-03
-2.900E-06,-69.274943E-03,-47.412723E-03
-2.800E-06,-97.989947E-03,-248.417750E-03
-2.700E-06,-241.564966E-03,-248.417750E-03
-2.600E-06,-97.989947E-03,-420.707773E-03
-2.500E-06,-97.989947E-03,-47.412723E-03
-2.400E-06,-97.989947E-03,-47.412723E-03
-2.300E-06,+16.870069E-03,-219.702746E-03
-2.200E-06,-97.989947E-03,-219.702746E-03
-2.100E-06,-97.989947E-03,-391.992769E-03
-2.000E-06,-97.989947E-03,-334.562761E-03
-1.900E-06,-270.279969E-03,-219.702746E-03
-1.800E-06,-97.989947E-03,-363.277765E-03
-1.700E-06,-97.989947E-03,-248.417750E-03
-1.600E-06,-97.989947E-03,-133.557735E-03
-1.500E-06,-97.989947E-03,-420.707773E-03
-1.400E-06,+45.585072E-03,-190.987742E-03
-1.300E-06,-155.419954E-03,-104.842731E-03
-1.200E-06,-97.989947E-03,-47.412723E-03
-1.100E-06,+16.870069E-03,+38.732288E-03
-1.000E-06,-298.994973E-03,-248.417750E-03
-900E-09,-212.849962E-03,-133.557735E-03
-800E-09,-97.989947E-03,-248.417750E-03
-700E-09,-97.989947E-03,-104.842731E-03
-600E-09,-97.989947E-03,-47.412723E-03
-500E-09,-69.274943E-03,-248.417750E-03
-400E-09,-212.849962E-03,-248.417750E-03
-300E-09,-298.994973E-03,-248.417750E-03
-200E-09,-97.989947E-03,-248.417750E-03
-100E-09,-69.274943E-03,-104.842731E-03
+0.0E+00,-97.989947E-03,-391.992769E-03
+100E-09,+12.278176697E+00,+268.452319E-03
+200E-09,+4.553840671E+00,-650.427803E-03
+300E-09,+10.210696423E+00,-650.427803E-03
+400E-09,+14.173366949E+00,+354.597330E-03
+500E-09,+9.062096270E+00,-133.557735E-03
+600E-09,+8.717516224E+00,-248.417750E-03
+700E-09,+12.421751716E+00,+412.027338E-03
+800E-09,+11.273151564E+00,+613.032364E-03
+900E-09,+9.176956285E+00,+526.887353E-03
+1.000E-06,+11.072146537E+00,+871.467399E-03
+1.100E-06,+11.560301602E+00,+1.158617437E+00
+1.200E-06,+10.555276468E+00,+1.273477452E+00
+1.300E-06,+10.354271442E+00,+1.158617437E+00
+1.400E-06,+11.617731610E+00,+1.761632517E+00
+1.500E-06,+11.014716529E+00,+1.704202509E+00
+1.600E-06,+10.555276468E+00,+1.962637544E+00
+1.700E-06,+11.072146537E+00,+1.847777528E+00
+1.800E-06,+11.158291548E+00,+1.962637544E+00
+1.900E-06,+10.756281495E+00,+2.163642570E+00
+2.000E-06,+10.957286522E+00,+2.192357574E+00
+2.100E-06,+11.072146537E+00,+2.364647597E+00
+2.200E-06,+10.871141510E+00,+2.364647597E+00
+2.300E-06,+10.986001526E+00,+2.938947673E+00
+2.400E-06,+11.187006552E+00,+2.766657650E+00
+2.500E-06,+10.957286522E+00,+2.967662677E+00
+2.600E-06,+11.158291548E+00,+2.967662677E+00
+2.700E-06,+11.129576545E+00,+3.168667704E+00
+2.800E-06,+11.301866568E+00,+3.168667704E+00
+2.900E-06,+11.359296575E+00,+3.168667704E+00
+3.000E-06,+11.158291548E+00,+3.541962753E+00
+3.100E-06,+11.273151564E+00,+3.771682784E+00
+3.200E-06,+11.359296575E+00,+3.570677757E+00
+3.300E-06,+11.187006552E+00,+3.886542799E+00
+3.400E-06,+11.330581571E+00,+3.972687811E+00
+3.500E-06,+11.158291548E+00,+4.116262830E+00
+3.600E-06,+11.100861541E+00,+4.173692837E+00
+3.700E-06,+11.158291548E+00,+4.345982860E+00
+3.800E-06,+11.359296575E+00,+4.374697864E+00
+3.900E-06,+11.359296575E+00,+4.374697864E+00
+4.000E-06,+11.158291548E+00,+4.374697864E+00
+4.100E-06,+11.359296575E+00,+4.575702891E+00
+4.200E-06,+11.502871594E+00,+4.633132898E+00
+4.300E-06,+11.359296575E+00,+4.633132898E+00
+4.400E-06,+11.187006552E+00,+4.805422921E+00
+4.500E-06,+11.273151564E+00,+4.776707917E+00
+4.600E-06,+11.359296575E+00,+5.178717971E+00
+4.700E-06,+11.560301602E+00,+5.178717971E+00
+4.800E-06,+11.531586598E+00,+5.351007994E+00
+4.900E-06,+11.359296575E+00,+5.322292990E+00
+5.000E-06,+11.158291548E+00,+5.236147978E+00
+5.100E-06,+11.330581571E+00,+5.580728024E+00
+5.200E-06,+11.359296575E+00,+5.580728024E+00
+5.300E-06,+11.158291548E+00,+5.781733051E+00
+5.400E-06,+11.560301602E+00,+5.781733051E+00
+5.500E-06,+11.531586598E+00,+5.810448055E+00
+5.600E-06,+11.301866568E+00,+5.781733051E+00
+5.700E-06,+11.560301602E+00,+5.982738078E+00
+5.800E-06,+11.187006552E+00,+5.982738078E+00
+5.900E-06,+11.560301602E+00,+6.298603120E+00
+6.000E-06,+11.359296575E+00,+6.183743104E+00
+6.100E-06,+11.560301602E+00,+6.384748131E+00
+6.200E-06,+11.359296575E+00,+6.212458108E+00
+6.300E-06,+11.359296575E+00,+6.327318123E+00
+6.400E-06,+11.416726583E+00,+6.585753158E+00
+6.500E-06,+11.761306629E+00,+6.384748131E+00
+6.600E-06,+11.675161617E+00,+6.700613173E+00
+6.700E-06,+11.560301602E+00,+6.585753158E+00
+6.800E-06,+11.560301602E+00,+6.786758184E+00
+6.900E-06,+11.531586598E+00,+6.815473188E+00
+7.000E-06,+11.560301602E+00,+6.987763211E+00
+7.100E-06,+11.560301602E+00,+6.987763211E+00
+7.200E-06,+11.560301602E+00,+6.786758184E+00
+7.300E-06,+11.761306629E+00,+7.188768238E+00
+7.400E-06,+11.359296575E+00,+7.188768238E+00
+7.500E-06,+11.761306629E+00,+7.274913249E+00
+7.600E-06,+11.560301602E+00,+7.016478215E+00
+7.700E-06,+11.818736636E+00,+7.590778291E+00
+7.800E-06,+11.703876621E+00,+7.676923303E+00
+7.900E-06,+11.732591625E+00,+7.590778291E+00
+8.000E-06,+11.675161617E+00,+7.475918276E+00
+8.100E-06,+11.560301602E+00,+7.590778291E+00
+8.200E-06,+11.761306629E+00,+7.877928329E+00
+8.300E-06,+11.589016606E+00,+7.619493295E+00
+8.400E-06,+11.560301602E+00,+7.992788345E+00
+8.500E-06,+11.761306629E+00,+7.992788345E+00
+8.600E-06,+11.761306629E+00,+7.992788345E+00
+8.700E-06,+11.761306629E+00,+8.078933356E+00
+8.800E-06,+11.560301602E+00,+8.394798398E+00
+8.900E-06,+11.761306629E+00,+8.193793371E+00
+9.000E-06,+11.732591625E+00,+8.193793371E+00
+9.100E-06,+11.962311655E+00,+8.337368390E+00
+9.200E-06,+11.962311655E+00,+8.595803425E+00
+9.300E-06,+11.933596651E+00,+8.567088421E+00
+9.400E-06,+11.847451640E+00,+8.509658413E+00
+9.500E-06,+11.962311655E+00,+8.595803425E+00
+9.600E-06,+11.962311655E+00,+8.480943409E+00
+9.700E-06,+11.790021632E+00,+8.624518429E+00
+9.800E-06,+11.904881648E+00,+8.997813478E+00
+9.900E-06,+11.904881648E+00,+8.710663440E+00
+10.000E-06,+11.761306629E+00,+8.997813478E+00
+10.100E-06,+11.962311655E+00,+8.997813478E+00
+10.200E-06,+11.962311655E+00,+8.997813478E+00
+10.300E-06,+11.761306629E+00,+9.198818505E+00
+10.400E-06,+11.933596651E+00,+9.227533509E+00
+10.500E-06,+11.904881648E+00,+9.198818505E+00
+10.600E-06,+11.962311655E+00,+9.543398551E+00
+10.700E-06,+11.790021632E+00,+9.600828558E+00
+10.800E-06,+11.962311655E+00,+9.399823532E+00
+10.900E-06,+11.761306629E+00,+9.399823532E+00
+11.000E-06,+11.847451640E+00,+9.485968543E+00
+11.100E-06,+11.962311655E+00,+9.428538535E+00
+11.200E-06,+11.962311655E+00,+9.457253539E+00
+11.300E-06,+12.019741663E+00,+9.600828558E+00
+11.400E-06,+12.134601678E+00,+9.801833585E+00
+11.500E-06,+12.048456667E+00,+9.887978596E+00
+11.600E-06,+12.163316682E+00,+9.801833585E+00
+11.700E-06,+11.933596651E+00,+9.715688573E+00
+11.800E-06,+11.933596651E+00,+9.801833585E+00
+11.900E-06,+11.962311655E+00,+10.002838612E+00
+12.000E-06,+11.962311655E+00,+9.945408604E+00
+12.100E-06,+11.790021632E+00,+10.002838612E+00
+12.200E-06,+11.962311655E+00,+10.002838612E+00
+12.300E-06,+11.962311655E+00,+10.203843638E+00
+12.400E-06,+12.077171671E+00,+10.203843638E+00
+12.500E-06,+11.761306629E+00,+10.060268619E+00
+12.600E-06,+11.962311655E+00,+10.203843638E+00
+12.700E-06,+11.962311655E+00,+10.203843638E+00
+12.800E-06,+11.962311655E+00,+10.404848665E+00
+12.900E-06,+11.962311655E+00,+10.289988650E+00
+13.000E-06,+12.163316682E+00,+10.404848665E+00
+13.100E-06,+11.560301602E+00,+10.490993676E+00
+13.200E-06,+11.761306629E+00,+10.605853692E+00
+13.300E-06,+11.962311655E+00,+10.950433737E+00
+13.400E-06,+11.818736636E+00,+10.749428711E+00
+13.500E-06,+11.790021632E+00,+10.663283699E+00
+13.600E-06,+11.847451640E+00,+10.720713707E+00
+13.700E-06,+11.761306629E+00,+10.806858718E+00
+13.800E-06,+11.962311655E+00,+10.605853692E+00
+13.900E-06,+11.790021632E+00,+10.806858718E+00
+14.000E-06,+11.962311655E+00,+11.007863745E+00
+14.100E-06,+11.847451640E+00,+11.094008757E+00
+14.200E-06,+11.962311655E+00,+11.007863745E+00
+14.300E-06,+11.991026659E+00,+11.007863745E+00
+14.400E-06,+11.962311655E+00,+11.007863745E+00
+14.500E-06,+11.761306629E+00,+11.208868772E+00
+14.600E-06,+11.962311655E+00,+11.409873798E+00
+14.700E-06,+12.048456667E+00,+11.409873798E+00
+14.800E-06,+11.962311655E+00,+11.409873798E+00
+14.900E-06,+11.962311655E+00,+11.438588802E+00
+15.000E-06,+11.962311655E+00,+11.409873798E+00
+15.100E-06,+11.560301602E+00,+11.610878825E+00
+15.200E-06,+11.761306629E+00,+11.496018810E+00
+15.300E-06,+11.962311655E+00,+11.409873798E+00
+15.400E-06,+11.962311655E+00,+11.610878825E+00
+15.500E-06,+11.962311655E+00,+11.811883852E+00
+15.600E-06,+12.134601678E+00,+11.409873798E+00
+15.700E-06,+11.962311655E+00,+11.811883852E+00
+15.800E-06,+11.761306629E+00,+11.409873798E+00
+15.900E-06,+12.163316682E+00,+11.811883852E+00
+16.000E-06,+11.962311655E+00,+11.610878825E+00
+16.100E-06,+11.962311655E+00,+11.955458871E+00
+16.200E-06,+11.703876621E+00,+11.811883852E+00
+16.300E-06,+11.933596651E+00,+12.185178901E+00
+16.400E-06,+11.962311655E+00,+12.127748894E+00
+16.500E-06,+11.962311655E+00,+11.811883852E+00
+16.600E-06,+11.962311655E+00,+12.012888879E+00
+16.700E-06,+12.134601678E+00,+12.041603882E+00
+16.800E-06,+11.904881648E+00,+12.156463898E+00
+16.900E-06,+11.761306629E+00,+12.156463898E+00
+17.000E-06,+11.962311655E+00,+12.213893905E+00
+17.100E-06,+11.761306629E+00,+12.099033890E+00
+17.200E-06,+11.962311655E+00,+12.414898932E+00
+17.300E-06,+11.962311655E+00,+12.328753921E+00
+17.400E-06,+11.962311655E+00,+12.414898932E+00
+17.500E-06,+12.163316682E+00,+12.558473951E+00
+17.600E-06,+11.962311655E+00,+12.271323913E+00
+17.700E-06,+12.134601678E+00,+12.414898932E+00
+17.800E-06,+11.962311655E+00,+12.414898932E+00
+17.900E-06,+11.962311655E+00,+12.414898932E+00
+18.000E-06,+11.962311655E+00,+12.615903959E+00
+18.100E-06,+11.790021632E+00,+12.443613936E+00
+18.200E-06,+12.105886674E+00,+12.472328940E+00
+18.300E-06,+11.962311655E+00,+12.759478978E+00
+18.400E-06,+11.962311655E+00,+12.443613936E+00
+18.500E-06,+11.847451640E+00,+12.615903959E+00
+18.600E-06,+11.962311655E+00,+12.816908985E+00
+18.700E-06,+12.048456667E+00,+12.903053997E+00
+18.800E-06,+12.163316682E+00,+12.816908985E+00
+18.900E-06,+12.105886674E+00,+13.017914012E+00
+19.000E-06,+12.163316682E+00,+12.960484004E+00
+19.100E-06,+12.134601678E+00,+13.017914012E+00
+19.200E-06,+12.163316682E+00,+13.017914012E+00
+19.300E-06,+12.163316682E+00,+13.017914012E+00
+19.400E-06,+12.048456667E+00,+13.132774027E+00
+19.500E-06,+11.790021632E+00,+13.218919039E+00
+19.600E-06,+12.163316682E+00,+13.017914012E+00
+19.700E-06,+12.105886674E+00,+13.017914012E+00
+19.800E-06,+11.962311655E+00,+13.190204035E+00
+19.900E-06,+12.077171671E+00,+13.305064050E+00
+20.000E-06,+12.163316682E+00,+13.218919039E+00
+20.100E-06,+12.048456667E+00,+13.218919039E+00
+20.200E-06,+12.134601678E+00,+13.218919039E+00
+20.300E-06,+12.163316682E+00,+13.362494058E+00
+20.400E-06,+12.163316682E+00,+13.620929092E+00
+20.500E-06,+11.991026659E+00,+13.419924065E+00
+20.600E-06,+12.163316682E+00,+13.506069077E+00
+20.700E-06,+11.962311655E+00,+13.218919039E+00
+20.800E-06,+12.163316682E+00,+13.419924065E+00
+20.900E-06,+12.163316682E+00,+13.419924065E+00
+21.000E-06,+12.220746690E+00,+13.620929092E+00
+21.100E-06,+12.019741663E+00,+13.678359100E+00
+21.200E-06,+11.962311655E+00,+13.620929092E+00
+21.300E-06,+11.962311655E+00,+13.707074104E+00
+21.400E-06,+11.962311655E+00,+13.620929092E+00
+21.500E-06,+12.163316682E+00,+13.620929092E+00
+21.600E-06,+12.163316682E+00,+13.850649123E+00
+21.700E-06,+12.019741663E+00,+13.821934119E+00
+21.800E-06,+12.163316682E+00,+13.821934119E+00
+21.900E-06,+12.192031686E+00,+13.850649123E+00
+22.000E-06,+12.077171671E+00,+13.735789107E+00
+22.100E-06,+11.962311655E+00,+14.022939146E+00
+22.200E-06,+12.163316682E+00,+14.022939146E+00
+22.300E-06,+12.163316682E+00,+13.994224142E+00
+22.400E-06,+12.163316682E+00,+13.936794134E+00
+22.500E-06,+11.962311655E+00,+13.879364126E+00
+22.600E-06,+12.163316682E+00,+14.424949199E+00
+22.700E-06,+12.077171671E+00,+14.022939146E+00
+22.800E-06,+12.163316682E+00,+13.821934119E+00
+22.900E-06,+11.962311655E+00,+13.908079130E+00
+23.000E-06,+11.962311655E+00,+13.879364126E+00
